date,hour,day_of_week,location,count
2024-01-06,22,5,Girls Hostel,57
2024-01-06,22,5,Sports Ground,20
2024-01-06,22,5,Admin Block,20
2024-01-06,22,5,Computer Lab,9
2024-01-06,22,5,Medical Centre,22
2024-01-06,23,5,Main Canteen,32
2024-01-06,23,5,AB Block,24
2024-01-06,23,5,Library,14
2024-01-06,23,5,Gate 1 (Main Gate),10
2024-01-06,23,5,Gate 2,26
2024-01-06,23,5,Workshop,6
2024-01-06,23,5,EC Block,28
2024-01-06,23,5,Bus Stop Gate 1,20
2024-01-06,23,5,Bus Stop Gate 2,20
2024-01-06,23,5,Boys Hostel Block A,52
2024-01-06,23,5,Girls Hostel,72
2024-01-06,23,5,Sports Ground,30
2024-01-06,23,5,Admin Block,28
2024-01-06,23,5,Computer Lab,10
2024-01-06,23,5,Medical Centre,12
2024-01-07,0,6,Main Canteen,21
2024-01-07,0,6,AB Block,27
2024-01-07,0,6,Library,26
2024-01-07,0,6,Gate 1 (Main Gate),17
2024-01-07,0,6,Gate 2,15
2024-01-07,0,6,Workshop,6
2024-01-07,0,6,EC Block,30
2024-01-07,0,6,Bus Stop Gate 1,5
2024-01-07,0,6,Bus Stop Gate 2,7
2024-01-07,0,6,Boys Hostel Block A,62
2024-01-07,0,6,Girls Hostel,77
2024-01-07,0,6,Sports Ground,26
2024-01-07,0,6,Admin Block,20
2024-01-07,0,6,Computer Lab,5
2024-01-07,0,6,Medical Centre,27
2024-01-07,1,6,Main Canteen,21
2024-01-07,1,6,AB Block,16
2024-01-07,1,6,Library,30
2024-01-07,1,6,Gate 1 (Main Gate),30
2024-01-07,1,6,Gate 2,19
2024-01-07,1,6,Workshop,11
2024-01-07,1,6,EC Block,26
2024-01-07,1,6,Bus Stop Gate 1,18
2024-01-07,1,6,Bus Stop Gate 2,10
2024-01-07,1,6,Boys Hostel Block A,69
2024-01-07,1,6,Girls Hostel,55
2024-01-07,1,6,Sports Ground,10
2024-01-07,1,6,Admin Block,30
2024-01-07,1,6,Computer Lab,14
2024-01-07,1,6,Medical Centre,14
2024-01-07,2,6,Main Canteen,39
2024-01-07,2,6,AB Block,24
2024-01-07,2,6,Library,10
2024-01-07,2,6,Gate 1 (Main Gate),24
2024-01-07,2,6,Gate 2,16
2024-01-07,2,6,Workshop,6
2024-01-07,2,6,EC Block,11
2024-01-07,2,6,Bus Stop Gate 1,12
2024-01-07,2,6,Bus Stop Gate 2,7
2024-01-07,2,6,Boys Hostel Block A,70
2024-01-07,2,6,Girls Hostel,78
2024-01-07,2,6,Sports Ground,24
2024-01-07,2,6,Admin Block,27
2024-01-07,2,6,Computer Lab,8
2024-01-07,2,6,Medical Centre,14
2024-01-07,3,6,Main Canteen,41
2024-01-07,3,6,AB Block,14
2024-01-07,3,6,Library,22
2024-01-07,3,6,Gate 1 (Main Gate),23
2024-01-07,3,6,Gate 2,21
2024-01-07,3,6,Workshop,6
2024-01-07,3,6,EC Block,11
2024-01-07,3,6,Bus Stop Gate 1,14
2024-01-07,3,6,Bus Stop Gate 2,11
2024-01-07,3,6,Boys Hostel Block A,60
2024-01-07,3,6,Girls Hostel,69
2024-01-07,3,6,Sports Ground,20
2024-01-07,3,6,Admin Block,10
2024-01-07,3,6,Computer Lab,14
2024-01-07,3,6,Medical Centre,18
2024-01-07,4,6,Main Canteen,24
2024-01-07,4,6,AB Block,12
2024-01-07,4,6,Library,10
2024-01-07,4,6,Gate 1 (Main Gate),14
2024-01-07,4,6,Gate 2,19
2024-01-07,4,6,Workshop,6
2024-01-07,4,6,EC Block,21
2024-01-07,4,6,Bus Stop Gate 1,8
2024-01-07,4,6,Bus Stop Gate 2,5
2024-01-07,4,6,Boys Hostel Block A,62
2024-01-07,4,6,Girls Hostel,69
2024-01-07,4,6,Sports Ground,24
2024-01-07,4,6,Admin Block,22
2024-01-07,4,6,Computer Lab,5
2024-01-07,4,6,Medical Centre,30
2024-01-07,5,6,Main Canteen,22
2024-01-07,5,6,AB Block,18
2024-01-07,5,6,Library,22
2024-01-07,5,6,Gate 1 (Main Gate),13
2024-01-07,5,6,Gate 2,13
2024-01-07,5,6,Workshop,14
2024-01-07,5,6,EC Block,26
2024-01-07,5,6,Bus Stop Gate 1,19
2024-01-07,5,6,Bus Stop Gate 2,13
2024-01-07,5,6,Boys Hostel Block A,50
2024-01-07,5,6,Girls Hostel,78
2024-01-07,5,6,Sports Ground,24
2024-01-07,5,6,Admin Block,13
2024-01-07,5,6,Computer Lab,13
2024-01-07,5,6,Medical Centre,30
2024-01-07,6,6,Main Canteen,43
2024-01-07,6,6,AB Block,27
2024-01-07,6,6,Library,17
2024-01-07,6,6,Gate 1 (Main Gate),22
2024-01-07,6,6,Gate 2,20
2024-01-07,6,6,Workshop,14
2024-01-07,6,6,EC Block,10
2024-01-07,6,6,Bus Stop Gate 1,11
2024-01-07,6,6,Bus Stop Gate 2,9
2024-01-07,6,6,Boys Hostel Block A,64
2024-01-07,6,6,Girls Hostel,58
2024-01-07,6,6,Sports Ground,19
2024-01-07,6,6,Admin Block,20
2024-01-07,6,6,Computer Lab,5
2024-01-07,6,6,Medical Centre,14
2024-01-07,7,6,Main Canteen,40
2024-01-07,7,6,AB Block,11
2024-01-07,7,6,Library,10
2024-01-07,7,6,Gate 1 (Main Gate),21
2024-01-07,7,6,Gate 2,27
2024-01-07,7,6,Workshop,7
2024-01-07,7,6,EC Block,10
2024-01-07,7,6,Bus Stop Gate 1,7
2024-01-07,7,6,Bus Stop Gate 2,8
2024-01-07,7,6,Boys Hostel Block A,55
2024-01-07,7,6,Girls Hostel,77
2024-01-07,7,6,Sports Ground,21
2024-01-07,7,6,Admin Block,13
2024-01-07,7,6,Computer Lab,12
2024-01-07,7,6,Medical Centre,18
2024-01-07,8,6,Main Canteen,43
2024-01-07,8,6,AB Block,11
2024-01-07,8,6,Library,10
2024-01-07,8,6,Gate 1 (Main Gate),12
2024-01-07,8,6,Gate 2,18
2024-01-07,8,6,Workshop,8
2024-01-07,8,6,EC Block,11
2024-01-07,8,6,Bus Stop Gate 1,82
2024-01-07,8,6,Bus Stop Gate 2,79
2024-01-07,8,6,Boys Hostel Block A,23
2024-01-07,8,6,Girls Hostel,30
2024-01-07,8,6,Sports Ground,16
2024-01-07,8,6,Admin Block,12
2024-01-07,8,6,Computer Lab,12
2024-01-07,8,6,Medical Centre,22
2024-01-07,9,6,Main Canteen,37
2024-01-07,9,6,AB Block,29
2024-01-07,9,6,Library,13
2024-01-07,9,6,Gate 1 (Main Gate),23
2024-01-07,9,6,Gate 2,20
2024-01-07,9,6,Workshop,8
2024-01-07,9,6,EC Block,20
2024-01-07,9,6,Bus Stop Gate 1,80
2024-01-07,9,6,Bus Stop Gate 2,88
2024-01-07,9,6,Boys Hostel Block A,12
2024-01-07,9,6,Girls Hostel,27
2024-01-07,9,6,Sports Ground,13
2024-01-07,9,6,Admin Block,28
2024-01-07,9,6,Computer Lab,15
2024-01-07,9,6,Medical Centre,22
2024-01-07,10,6,Main Canteen,32
2024-01-07,10,6,AB Block,23
2024-01-07,10,6,Library,10
2024-01-07,10,6,Gate 1 (Main Gate),19
2024-01-07,10,6,Gate 2,11
2024-01-07,10,6,Workshop,6
2024-01-07,10,6,EC Block,25
2024-01-07,10,6,Bus Stop Gate 1,68
2024-01-07,10,6,Bus Stop Gate 2,63
2024-01-07,10,6,Boys Hostel Block A,15
2024-01-07,10,6,Girls Hostel,28
2024-01-07,10,6,Sports Ground,20
2024-01-07,10,6,Admin Block,14
2024-01-07,10,6,Computer Lab,13
2024-01-07,10,6,Medical Centre,27
2024-01-07,11,6,Main Canteen,33
2024-01-07,11,6,AB Block,30
2024-01-07,11,6,Library,25
2024-01-07,11,6,Gate 1 (Main Gate),14
2024-01-07,11,6,Gate 2,26
2024-01-07,11,6,Workshop,6
2024-01-07,11,6,EC Block,15
2024-01-07,11,6,Bus Stop Gate 1,15
2024-01-07,11,6,Bus Stop Gate 2,19
2024-01-07,11,6,Boys Hostel Block A,13
2024-01-07,11,6,Girls Hostel,12
2024-01-07,11,6,Sports Ground,29
2024-01-07,11,6,Admin Block,19
2024-01-07,11,6,Computer Lab,10
2024-01-07,11,6,Medical Centre,28
2024-01-07,12,6,Main Canteen,30
2024-01-07,12,6,AB Block,26
2024-01-07,12,6,Library,30
2024-01-07,12,6,Gate 1 (Main Gate),18
2024-01-07,12,6,Gate 2,26
2024-01-07,12,6,Workshop,6
2024-01-07,12,6,EC Block,13
2024-01-07,12,6,Bus Stop Gate 1,10
2024-01-07,12,6,Bus Stop Gate 2,5
2024-01-07,12,6,Boys Hostel Block A,11
2024-01-07,12,6,Girls Hostel,19
2024-01-07,12,6,Sports Ground,11
2024-01-07,12,6,Admin Block,16
2024-01-07,12,6,Computer Lab,15
2024-01-07,12,6,Medical Centre,21
2024-01-07,13,6,Main Canteen,47
2024-01-07,13,6,AB Block,24
2024-01-07,13,6,Library,30
2024-01-07,13,6,Gate 1 (Main Gate),21
2024-01-07,13,6,Gate 2,13
2024-01-07,13,6,Workshop,12
2024-01-07,13,6,EC Block,14
2024-01-07,13,6,Bus Stop Gate 1,17
2024-01-07,13,6,Bus Stop Gate 2,16
2024-01-07,13,6,Boys Hostel Block A,30
2024-01-07,13,6,Girls Hostel,20
2024-01-07,13,6,Sports Ground,19
2024-01-07,13,6,Admin Block,19
2024-01-07,13,6,Computer Lab,15
2024-01-07,13,6,Medical Centre,24
2024-01-07,14,6,Main Canteen,38
2024-01-07,14,6,AB Block,17
2024-01-07,14,6,Library,10
2024-01-07,14,6,Gate 1 (Main Gate),14
2024-01-07,14,6,Gate 2,21
2024-01-07,14,6,Workshop,8
2024-01-07,14,6,EC Block,29
2024-01-07,14,6,Bus Stop Gate 1,9
2024-01-07,14,6,Bus Stop Gate 2,9
2024-01-07,14,6,Boys Hostel Block A,19
2024-01-07,14,6,Girls Hostel,22
2024-01-07,14,6,Sports Ground,27
2024-01-07,14,6,Admin Block,17
2024-01-07,14,6,Computer Lab,11
2024-01-07,14,6,Medical Centre,19
2024-01-07,15,6,Main Canteen,40
2024-01-07,15,6,AB Block,30
2024-01-07,15,6,Library,14
2024-01-07,15,6,Gate 1 (Main Gate),22
2024-01-07,15,6,Gate 2,24
2024-01-07,15,6,Workshop,13
2024-01-07,15,6,EC Block,14
2024-01-07,15,6,Bus Stop Gate 1,9
2024-01-07,15,6,Bus Stop Gate 2,20
2024-01-07,15,6,Boys Hostel Block A,17
2024-01-07,15,6,Girls Hostel,11
2024-01-07,15,6,Sports Ground,22
2024-01-07,15,6,Admin Block,27
2024-01-07,15,6,Computer Lab,13
2024-01-07,15,6,Medical Centre,20
2024-01-07,16,6,Main Canteen,23
2024-01-07,16,6,AB Block,11
2024-01-07,16,6,Library,18
2024-01-07,16,6,Gate 1 (Main Gate),23
2024-01-07,16,6,Gate 2,23
2024-01-07,16,6,Workshop,5
2024-01-07,16,6,EC Block,18
2024-01-07,16,6,Bus Stop Gate 1,14
2024-01-07,16,6,Bus Stop Gate 2,5
2024-01-07,16,6,Boys Hostel Block A,29
2024-01-07,16,6,Girls Hostel,17
2024-01-07,16,6,Sports Ground,10
2024-01-07,16,6,Admin Block,17
2024-01-07,16,6,Computer Lab,8
2024-01-07,16,6,Medical Centre,18
2024-01-07,17,6,Main Canteen,26
2024-01-07,17,6,AB Block,16
2024-01-07,17,6,Library,19
2024-01-07,17,6,Gate 1 (Main Gate),30
2024-01-07,17,6,Gate 2,23
2024-01-07,17,6,Workshop,10
2024-01-07,17,6,EC Block,30
2024-01-07,17,6,Bus Stop Gate 1,74
2024-01-07,17,6,Bus Stop Gate 2,84
2024-01-07,17,6,Boys Hostel Block A,30
2024-01-07,17,6,Girls Hostel,23
2024-01-07,17,6,Sports Ground,14
2024-01-07,17,6,Admin Block,15
2024-01-07,17,6,Computer Lab,5
2024-01-07,17,6,Medical Centre,28
2024-01-07,18,6,Main Canteen,25
2024-01-07,18,6,AB Block,24
2024-01-07,18,6,Library,14
2024-01-07,18,6,Gate 1 (Main Gate),20
2024-01-07,18,6,Gate 2,29
2024-01-07,18,6,Workshop,6
2024-01-07,18,6,EC Block,11
2024-01-07,18,6,Bus Stop Gate 1,77
2024-01-07,18,6,Bus Stop Gate 2,62
2024-01-07,18,6,Boys Hostel Block A,15
2024-01-07,18,6,Girls Hostel,25
2024-01-07,18,6,Sports Ground,20
2024-01-07,18,6,Admin Block,22
2024-01-07,18,6,Computer Lab,12
2024-01-07,18,6,Medical Centre,12
2024-01-07,19,6,Main Canteen,32
2024-01-07,19,6,AB Block,18
2024-01-07,19,6,Library,11
2024-01-07,19,6,Gate 1 (Main Gate),21
2024-01-07,19,6,Gate 2,10
2024-01-07,19,6,Workshop,6
2024-01-07,19,6,EC Block,27
2024-01-07,19,6,Bus Stop Gate 1,81
2024-01-07,19,6,Bus Stop Gate 2,72
2024-01-07,19,6,Boys Hostel Block A,27
2024-01-07,19,6,Girls Hostel,17
2024-01-07,19,6,Sports Ground,15
2024-01-07,19,6,Admin Block,13
2024-01-07,19,6,Computer Lab,5
2024-01-07,19,6,Medical Centre,20
2024-01-07,20,6,Main Canteen,27
2024-01-07,20,6,AB Block,15
2024-01-07,20,6,Library,24
2024-01-07,20,6,Gate 1 (Main Gate),17
2024-01-07,20,6,Gate 2,24
2024-01-07,20,6,Workshop,12
2024-01-07,20,6,EC Block,29
2024-01-07,20,6,Bus Stop Gate 1,10
2024-01-07,20,6,Bus Stop Gate 2,20
2024-01-07,20,6,Boys Hostel Block A,54
2024-01-07,20,6,Girls Hostel,51
2024-01-07,20,6,Sports Ground,21
2024-01-07,20,6,Admin Block,11
2024-01-07,20,6,Computer Lab,13
2024-01-07,20,6,Medical Centre,28
2024-01-07,21,6,Main Canteen,36
2024-01-07,21,6,AB Block,17
2024-01-07,21,6,Library,15
2024-01-07,21,6,Gate 1 (Main Gate),21
2024-01-07,21,6,Gate 2,18
2024-01-07,21,6,Workshop,10
2024-01-07,21,6,EC Block,17
2024-01-07,21,6,Bus Stop Gate 1,12
2024-01-07,21,6,Bus Stop Gate 2,8
2024-01-07,21,6,Boys Hostel Block A,78
2024-01-07,21,6,Girls Hostel,71
2024-01-07,21,6,Sports Ground,20
2024-01-07,21,6,Admin Block,11
2024-01-07,21,6,Computer Lab,12
2024-01-07,21,6,Medical Centre,21
2024-01-07,22,6,Main Canteen,28
2024-01-07,22,6,AB Block,14
2024-01-07,22,6,Library,26
2024-01-07,22,6,Gate 1 (Main Gate),22
2024-01-07,22,6,Gate 2,11
2024-01-07,22,6,Workshop,5
2024-01-07,22,6,EC Block,19
2024-01-07,22,6,Bus Stop Gate 1,12
2024-01-07,22,6,Bus Stop Gate 2,9
2024-01-07,22,6,Boys Hostel Block A,79
2024-01-07,22,6,Girls Hostel,58
2024-01-07,22,6,Sports Ground,19
2024-01-07,22,6,Admin Block,26
2024-01-07,22,6,Computer Lab,6
2024-01-07,22,6,Medical Centre,26
2024-01-07,23,6,Main Canteen,28
2024-01-07,23,6,AB Block,21
2024-01-07,23,6,Library,16
2024-01-07,23,6,Gate 1 (Main Gate),12
2024-01-07,23,6,Gate 2,13
2024-01-07,23,6,Workshop,5
2024-01-07,23,6,EC Block,29
2024-01-07,23,6,Bus Stop Gate 1,17
2024-01-07,23,6,Bus Stop Gate 2,13
2024-01-07,23,6,Boys Hostel Block A,69
2024-01-07,23,6,Girls Hostel,65
2024-01-07,23,6,Sports Ground,23
2024-01-07,23,6,Admin Block,28
2024-01-07,23,6,Computer Lab,6
2024-01-07,23,6,Medical Centre,20
2024-01-08,0,0,Main Canteen,11
2024-01-08,0,0,AB Block,27
2024-01-08,0,0,Library,16
2024-01-08,0,0,Gate 1 (Main Gate),27
2024-01-08,0,0,Gate 2,22
2024-01-08,0,0,Workshop,10
2024-01-08,0,0,EC Block,17
2024-01-08,0,0,Bus Stop Gate 1,5
2024-01-08,0,0,Bus Stop Gate 2,6
2024-01-08,0,0,Boys Hostel Block A,64
2024-01-08,0,0,Girls Hostel,60
2024-01-08,0,0,Sports Ground,29
2024-01-08,0,0,Admin Block,29
2024-01-08,0,0,Computer Lab,11
2024-01-08,0,0,Medical Centre,13
2024-01-08,1,0,Main Canteen,15
2024-01-08,1,0,AB Block,30
2024-01-08,1,0,Library,7
2024-01-08,1,0,Gate 1 (Main Gate),19
2024-01-08,1,0,Gate 2,14
2024-01-08,1,0,Workshop,10
2024-01-08,1,0,EC Block,30
2024-01-08,1,0,Bus Stop Gate 1,5
2024-01-08,1,0,Bus Stop Gate 2,17
2024-01-08,1,0,Boys Hostel Block A,59
2024-01-08,1,0,Girls Hostel,78
2024-01-08,1,0,Sports Ground,14
2024-01-08,1,0,Admin Block,12
2024-01-08,1,0,Computer Lab,12
2024-01-08,1,0,Medical Centre,18
2024-01-08,2,0,Main Canteen,22
2024-01-08,2,0,AB Block,20
2024-01-08,2,0,Library,7
2024-01-08,2,0,Gate 1 (Main Gate),30
2024-01-08,2,0,Gate 2,22
2024-01-08,2,0,Workshop,5
2024-01-08,2,0,EC Block,28
2024-01-08,2,0,Bus Stop Gate 1,12
2024-01-08,2,0,Bus Stop Gate 2,8
2024-01-08,2,0,Boys Hostel Block A,57
2024-01-08,2,0,Girls Hostel,50
2024-01-08,2,0,Sports Ground,22
2024-01-08,2,0,Admin Block,22
2024-01-08,2,0,Computer Lab,12
2024-01-08,2,0,Medical Centre,24
2024-01-08,3,0,Main Canteen,29
2024-01-08,3,0,AB Block,29
2024-01-08,3,0,Library,20
2024-01-08,3,0,Gate 1 (Main Gate),10
2024-01-08,3,0,Gate 2,11
2024-01-08,3,0,Workshop,5
2024-01-08,3,0,EC Block,19
2024-01-08,3,0,Bus Stop Gate 1,11
2024-01-08,3,0,Bus Stop Gate 2,10
2024-01-08,3,0,Boys Hostel Block A,64
2024-01-08,3,0,Girls Hostel,51
2024-01-08,3,0,Sports Ground,12
2024-01-08,3,0,Admin Block,11
2024-01-08,3,0,Computer Lab,12
2024-01-08,3,0,Medical Centre,22
2024-01-08,4,0,Main Canteen,25
2024-01-08,4,0,AB Block,24
2024-01-08,4,0,Library,13
2024-01-08,4,0,Gate 1 (Main Gate),24
2024-01-08,4,0,Gate 2,29
2024-01-08,4,0,Workshop,14
2024-01-08,4,0,EC Block,27
2024-01-08,4,0,Bus Stop Gate 1,16
2024-01-08,4,0,Bus Stop Gate 2,15
2024-01-08,4,0,Boys Hostel Block A,65
2024-01-08,4,0,Girls Hostel,68
2024-01-08,4,0,Sports Ground,20
2024-01-08,4,0,Admin Block,27
2024-01-08,4,0,Computer Lab,9
2024-01-08,4,0,Medical Centre,30
2024-01-08,5,0,Main Canteen,30
2024-01-08,5,0,AB Block,29
2024-01-08,5,0,Library,18
2024-01-08,5,0,Gate 1 (Main Gate),30
2024-01-08,5,0,Gate 2,16
2024-01-08,5,0,Workshop,9
2024-01-08,5,0,EC Block,16
2024-01-08,5,0,Bus Stop Gate 1,18
2024-01-08,5,0,Bus Stop Gate 2,8
2024-01-08,5,0,Boys Hostel Block A,60
2024-01-08,5,0,Girls Hostel,64
2024-01-08,5,0,Sports Ground,29
2024-01-08,5,0,Admin Block,27
2024-01-08,5,0,Computer Lab,12
2024-01-08,5,0,Medical Centre,27
2024-01-08,6,0,Main Canteen,21
2024-01-08,6,0,AB Block,22
2024-01-08,6,0,Library,5
2024-01-08,6,0,Gate 1 (Main Gate),30
2024-01-08,6,0,Gate 2,11
2024-01-08,6,0,Workshop,7
2024-01-08,6,0,EC Block,18
2024-01-08,6,0,Bus Stop Gate 1,17
2024-01-08,6,0,Bus Stop Gate 2,7
2024-01-08,6,0,Boys Hostel Block A,59
2024-01-08,6,0,Girls Hostel,54
2024-01-08,6,0,Sports Ground,20
2024-01-08,6,0,Admin Block,22
2024-01-08,6,0,Computer Lab,10
2024-01-08,6,0,Medical Centre,20
2024-01-08,7,0,Main Canteen,20
2024-01-08,7,0,AB Block,13
2024-01-08,7,0,Library,12
2024-01-08,7,0,Gate 1 (Main Gate),26
2024-01-08,7,0,Gate 2,19
2024-01-08,7,0,Workshop,15
2024-01-08,7,0,EC Block,18
2024-01-08,7,0,Bus Stop Gate 1,8
2024-01-08,7,0,Bus Stop Gate 2,12
2024-01-08,7,0,Boys Hostel Block A,59
2024-01-08,7,0,Girls Hostel,59
2024-01-08,7,0,Sports Ground,11
2024-01-08,7,0,Admin Block,25
2024-01-08,7,0,Computer Lab,11
2024-01-08,7,0,Medical Centre,10
2024-01-08,8,0,Main Canteen,28
2024-01-08,8,0,AB Block,30
2024-01-08,8,0,Library,15
2024-01-08,8,0,Gate 1 (Main Gate),12
2024-01-08,8,0,Gate 2,16
2024-01-08,8,0,Workshop,15
2024-01-08,8,0,EC Block,17
2024-01-08,8,0,Bus Stop Gate 1,73
2024-01-08,8,0,Bus Stop Gate 2,86
2024-01-08,8,0,Boys Hostel Block A,28
2024-01-08,8,0,Girls Hostel,17
2024-01-08,8,0,Sports Ground,23
2024-01-08,8,0,Admin Block,28
2024-01-08,8,0,Computer Lab,13
2024-01-08,8,0,Medical Centre,30
2024-01-08,9,0,Main Canteen,29
2024-01-08,9,0,AB Block,29
2024-01-08,9,0,Library,70
2024-01-08,9,0,Gate 1 (Main Gate),18
2024-01-08,9,0,Gate 2,15
2024-01-08,9,0,Workshop,70
2024-01-08,9,0,EC Block,20
2024-01-08,9,0,Bus Stop Gate 1,60
2024-01-08,9,0,Bus Stop Gate 2,63
2024-01-08,9,0,Boys Hostel Block A,29
2024-01-08,9,0,Girls Hostel,15
2024-01-08,9,0,Sports Ground,21
2024-01-08,9,0,Admin Block,30
2024-01-08,9,0,Computer Lab,52
2024-01-08,9,0,Medical Centre,11
2024-01-08,10,0,Main Canteen,25
2024-01-08,10,0,AB Block,21
2024-01-08,10,0,Library,59
2024-01-08,10,0,Gate 1 (Main Gate),10
2024-01-08,10,0,Gate 2,25
2024-01-08,10,0,Workshop,58
2024-01-08,10,0,EC Block,29
2024-01-08,10,0,Bus Stop Gate 1,70
2024-01-08,10,0,Bus Stop Gate 2,81
2024-01-08,10,0,Boys Hostel Block A,28
2024-01-08,10,0,Girls Hostel,17
2024-01-08,10,0,Sports Ground,20
2024-01-08,10,0,Admin Block,23
2024-01-08,10,0,Computer Lab,66
2024-01-08,10,0,Medical Centre,17
2024-01-08,11,0,Main Canteen,14
2024-01-08,11,0,AB Block,23
2024-01-08,11,0,Library,43
2024-01-08,11,0,Gate 1 (Main Gate),14
2024-01-08,11,0,Gate 2,26
2024-01-08,11,0,Workshop,54
2024-01-08,11,0,EC Block,14
2024-01-08,11,0,Bus Stop Gate 1,13
2024-01-08,11,0,Bus Stop Gate 2,7
2024-01-08,11,0,Boys Hostel Block A,18
2024-01-08,11,0,Girls Hostel,18
2024-01-08,11,0,Sports Ground,17
2024-01-08,11,0,Admin Block,27
2024-01-08,11,0,Computer Lab,77
2024-01-08,11,0,Medical Centre,29
2024-01-08,12,0,Main Canteen,74
2024-01-08,12,0,AB Block,28
2024-01-08,12,0,Library,44
2024-01-08,12,0,Gate 1 (Main Gate),25
2024-01-08,12,0,Gate 2,11
2024-01-08,12,0,Workshop,58
2024-01-08,12,0,EC Block,12
2024-01-08,12,0,Bus Stop Gate 1,19
2024-01-08,12,0,Bus Stop Gate 2,8
2024-01-08,12,0,Boys Hostel Block A,15
2024-01-08,12,0,Girls Hostel,24
2024-01-08,12,0,Sports Ground,15
2024-01-08,12,0,Admin Block,26
2024-01-08,12,0,Computer Lab,75
2024-01-08,12,0,Medical Centre,20
2024-01-08,13,0,Main Canteen,75
2024-01-08,13,0,AB Block,19
2024-01-08,13,0,Library,55
2024-01-08,13,0,Gate 1 (Main Gate),15
2024-01-08,13,0,Gate 2,10
2024-01-08,13,0,Workshop,62
2024-01-08,13,0,EC Block,17
2024-01-08,13,0,Bus Stop Gate 1,9
2024-01-08,13,0,Bus Stop Gate 2,9
2024-01-08,13,0,Boys Hostel Block A,29
2024-01-08,13,0,Girls Hostel,24
2024-01-08,13,0,Sports Ground,24
2024-01-08,13,0,Admin Block,11
2024-01-08,13,0,Computer Lab,57
2024-01-08,13,0,Medical Centre,19
2024-01-08,14,0,Main Canteen,83
2024-01-08,14,0,AB Block,12
2024-01-08,14,0,Library,57
2024-01-08,14,0,Gate 1 (Main Gate),23
2024-01-08,14,0,Gate 2,23
2024-01-08,14,0,Workshop,57
2024-01-08,14,0,EC Block,19
2024-01-08,14,0,Bus Stop Gate 1,8
2024-01-08,14,0,Bus Stop Gate 2,7
2024-01-08,14,0,Boys Hostel Block A,25
2024-01-08,14,0,Girls Hostel,20
2024-01-08,14,0,Sports Ground,27
2024-01-08,14,0,Admin Block,22
2024-01-08,14,0,Computer Lab,50
2024-01-08,14,0,Medical Centre,17
2024-01-08,15,0,Main Canteen,22
2024-01-08,15,0,AB Block,24
2024-01-08,15,0,Library,45
2024-01-08,15,0,Gate 1 (Main Gate),15
2024-01-08,15,0,Gate 2,19
2024-01-08,15,0,Workshop,70
2024-01-08,15,0,EC Block,10
2024-01-08,15,0,Bus Stop Gate 1,8
2024-01-08,15,0,Bus Stop Gate 2,15
2024-01-08,15,0,Boys Hostel Block A,22
2024-01-08,15,0,Girls Hostel,12
2024-01-08,15,0,Sports Ground,21
2024-01-08,15,0,Admin Block,19
2024-01-08,15,0,Computer Lab,55
2024-01-08,15,0,Medical Centre,20
2024-01-08,16,0,Main Canteen,29
2024-01-08,16,0,AB Block,24
2024-01-08,16,0,Library,48
2024-01-08,16,0,Gate 1 (Main Gate),16
2024-01-08,16,0,Gate 2,11
2024-01-08,16,0,Workshop,59
2024-01-08,16,0,EC Block,30
2024-01-08,16,0,Bus Stop Gate 1,16
2024-01-08,16,0,Bus Stop Gate 2,10
2024-01-08,16,0,Boys Hostel Block A,21
2024-01-08,16,0,Girls Hostel,26
2024-01-08,16,0,Sports Ground,26
2024-01-08,16,0,Admin Block,12
2024-01-08,16,0,Computer Lab,72
2024-01-08,16,0,Medical Centre,22
2024-01-08,17,0,Main Canteen,17
2024-01-08,17,0,AB Block,29
2024-01-08,17,0,Library,60
2024-01-08,17,0,Gate 1 (Main Gate),26
2024-01-08,17,0,Gate 2,21
2024-01-08,17,0,Workshop,79
2024-01-08,17,0,EC Block,26
2024-01-08,17,0,Bus Stop Gate 1,87
2024-01-08,17,0,Bus Stop Gate 2,75
2024-01-08,17,0,Boys Hostel Block A,28
2024-01-08,17,0,Girls Hostel,19
2024-01-08,17,0,Sports Ground,11
2024-01-08,17,0,Admin Block,30
2024-01-08,17,0,Computer Lab,69
2024-01-08,17,0,Medical Centre,12
2024-01-08,18,0,Main Canteen,18
2024-01-08,18,0,AB Block,25
2024-01-08,18,0,Library,6
2024-01-08,18,0,Gate 1 (Main Gate),15
2024-01-08,18,0,Gate 2,20
2024-01-08,18,0,Workshop,8
2024-01-08,18,0,EC Block,11
2024-01-08,18,0,Bus Stop Gate 1,86
2024-01-08,18,0,Bus Stop Gate 2,85
2024-01-08,18,0,Boys Hostel Block A,15
2024-01-08,18,0,Girls Hostel,19
2024-01-08,18,0,Sports Ground,30
2024-01-08,18,0,Admin Block,19
2024-01-08,18,0,Computer Lab,8
2024-01-08,18,0,Medical Centre,29
2024-01-08,19,0,Main Canteen,78
2024-01-08,19,0,AB Block,16
2024-01-08,19,0,Library,20
2024-01-08,19,0,Gate 1 (Main Gate),30
2024-01-08,19,0,Gate 2,18
2024-01-08,19,0,Workshop,8
2024-01-08,19,0,EC Block,23
2024-01-08,19,0,Bus Stop Gate 1,81
2024-01-08,19,0,Bus Stop Gate 2,84
2024-01-08,19,0,Boys Hostel Block A,14
2024-01-08,19,0,Girls Hostel,11
2024-01-08,19,0,Sports Ground,16
2024-01-08,19,0,Admin Block,25
2024-01-08,19,0,Computer Lab,12
